order_id,product_id,add_to_cart_order,reordered,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle,department,age,gender,location
2097,63,7,0,809,15,3,8,11,Noodles,beverages,dairy,18,Male,Suburban
4170,48,6,0,810,17,4,23,21,Biryani,fresh fruits,produce,37,Female,Rural
4564,179,7,1,655,7,3,13,15,Noodles,snacks,frozen,25,Female,Suburban
1358,28,5,0,31,10,3,22,3,Salad,prepared meals,beverages,26,Female,Suburban
1426,79,1,0,588,7,2,8,10,Noodles,bakery desserts,produce,28,Male,Suburban
2935,52,2,1,121,5,4,15,21,Salad,prepared meals,frozen,20,Female,Suburban
4003,177,7,0,907,17,5,7,28,Burger,snacks,frozen,42,Female,Rural
4493,5,3,0,509,16,4,17,1,Pasta,bakery desserts,dairy,54,Female,Rural
3805,169,3,0,943,1,4,8,21,Biryani,fresh fruits,beverages,43,Female,Urban
3002,194,1,1,349,18,0,15,10,Sandwich,prepared meals,beverages,19,Male,Urban
1561,137,8,0,844,19,2,18,25,Salad,prepared meals,produce,36,Male,Rural
4708,34,6,1,867,17,6,8,15,Noodles,beverages,grocery,32,Male,Rural
1359,18,8,1,491,4,2,20,11,Sandwich,beverages,frozen,57,Female,Suburban
66,38,1,0,277,11,2,4,14,Pizza,prepared meals,dairy,21,Female,Urban
1879,47,6,1,254,12,6,17,12,Burger,bakery desserts,grocery,44,Male,Suburban
2814,135,4,1,397,19,5,7,21,Sandwich,snacks,produce,33,Female,Rural
2545,135,4,1,449,5,1,1,13,Sandwich,snacks,produce,49,Female,Urban
4091,53,3,1,428,3,0,16,5,Noodles,snacks,grocery,56,Female,Urban
3620,182,8,0,765,9,3,6,12,Pizza,bakery desserts,produce,36,Male,Urban
4815,151,2,1,7,1,3,18,18,Salad,bakery desserts,beverages,46,Male,Suburban
2080,165,1,1,39,6,3,9,7,Biryani,beverages,grocery,40,Male,Urban
1015,59,5,0,636,8,0,11,12,Biryani,bakery desserts,frozen,18,Male,Rural
405,36,3,1,433,19,5,13,24,Noodles,fresh fruits,grocery,48,Female,Urban
2203,116,4,0,992,6,5,2,1,Noodles,beverages,dairy,55,Female,Urban
2769,165,1,1,787,18,2,6,17,Biryani,beverages,grocery,48,Male,Rural
160,88,2,0,685,11,6,12,14,Pasta,snacks,grocery,59,Male,Rural
3338,168,2,0,976,1,6,13,19,Burger,bakery desserts,produce,49,Male,Urban
3786,26,3,1,156,7,0,4,6,Burger,snacks,dairy,53,Female,Rural
4791,70,6,0,322,15,3,7,9,Pasta,fresh fruits,beverages,43,Female,Urban
1180,113,8,0,429,5,5,23,2,Sandwich,fresh fruits,frozen,33,Male,Suburban
1021,131,7,1,52,7,0,11,3,Soup,bakery desserts,beverages,31,Female,Suburban
2435,139,6,1,706,4,3,18,13,Noodles,bakery desserts,produce,46,Male,Urban
2022,196,7,1,21,6,4,15,29,Pizza,bakery desserts,grocery,48,Male,Suburban
2670,58,8,0,378,2,4,22,14,Soup,bakery desserts,grocery,25,Male,Suburban
3057,25,7,1,416,15,0,2,9,Biryani,snacks,frozen,19,Female,Rural
1278,146,1,0,964,19,5,4,3,Burger,bakery desserts,grocery,26,Female,Urban
1743,107,2,1,290,7,4,17,4,Pizza,fresh fruits,beverages,39,Female,Suburban
2635,44,2,0,398,17,1,20,12,Soup,fresh fruits,produce,50,Male,Rural
4269,130,8,1,686,8,1,6,22,Sandwich,beverages,beverages,36,Female,Urban
189,117,8,1,347,11,2,4,15,Burger,fresh fruits,produce,50,Male,Rural
4148,190,5,1,109,13,1,0,15,Pasta,snacks,frozen,22,Male,Rural
2727,40,9,0,629,11,4,20,11,Biryani,snacks,grocery,28,Female,Suburban
2342,10,6,1,484,12,6,5,23,Biryani,beverages,beverages,23,Female,Rural
3939,190,4,1,604,5,4,22,28,Pasta,snacks,frozen,41,Male,Suburban
1392,187,4,0,169,14,6,9,26,Noodles,prepared meals,grocery,29,Male,Rural
3212,185,4,0,320,5,3,20,12,Soup,beverages,frozen,21,Male,Suburban
2120,44,7,1,340,9,4,9,19,Soup,fresh fruits,produce,26,Female,Rural
3293,184,6,1,724,18,3,7,10,Pasta,fresh fruits,dairy,50,Male,Rural
1225,118,4,1,889,1,1,6,11,Noodles,fresh fruits,dairy,39,Female,Urban
4323,8,2,1,454,1,3,13,8,Burger,prepared meals,beverages,25,Female,Urban
2304,69,5,1,948,7,2,15,16,Sandwich,beverages,frozen,35,Male,Urban
742,56,1,0,384,2,6,12,19,Soup,beverages,frozen,59,Male,Rural
2578,127,1,1,9,8,3,6,20,Salad,fresh fruits,frozen,20,Female,Urban
4230,146,7,0,963,8,6,9,10,Burger,bakery desserts,grocery,57,Male,Suburban
3355,150,7,1,106,18,0,4,20,Pizza,fresh fruits,grocery,32,Male,Suburban
3762,138,2,0,896,12,3,12,11,Biryani,fresh fruits,grocery,38,Female,Rural
2781,59,5,0,648,5,3,10,17,Biryani,bakery desserts,frozen,24,Male,Urban
2614,48,4,1,962,12,3,10,26,Biryani,fresh fruits,produce,30,Male,Urban
2024,197,5,1,205,5,1,1,29,Salad,beverages,produce,46,Female,Urban
3484,77,1,1,344,10,0,7,28,Noodles,fresh fruits,produce,54,Female,Rural
4044,41,1,0,393,18,0,23,18,Burger,beverages,grocery,35,Male,Urban
1532,3,5,1,713,13,1,5,23,Noodles,fresh fruits,dairy,23,Female,Suburban
4589,40,9,1,339,17,6,20,16,Biryani,snacks,grocery,38,Female,Urban
55,119,1,1,946,7,0,5,22,Burger,snacks,frozen,37,Male,Rural
1515,15,8,0,642,14,1,8,19,Pizza,fresh fruits,dairy,20,Female,Urban
465,200,6,1,336,13,4,15,7,Pasta,prepared meals,beverages,49,Male,Urban
1634,196,9,0,602,7,1,9,27,Pizza,bakery desserts,grocery,38,Male,Rural
3071,67,2,1,29,13,2,4,2,Pasta,bakery desserts,frozen,58,Female,Suburban
3036,187,2,1,908,8,5,8,4,Noodles,prepared meals,grocery,54,Male,Rural
4250,11,6,0,701,19,3,11,15,Biryani,fresh fruits,beverages,20,Female,Rural
3607,178,5,0,627,9,6,14,22,Burger,bakery desserts,frozen,41,Male,Urban
624,3,5,0,3,15,4,12,27,Noodles,fresh fruits,dairy,37,Male,Suburban
3214,17,4,1,930,16,6,11,19,Sandwich,bakery desserts,produce,24,Female,Suburban
3894,32,2,0,886,11,1,12,22,Burger,beverages,frozen,57,Female,Suburban
3064,107,6,0,749,7,2,0,23,Pizza,fresh fruits,beverages,33,Male,Rural
4629,85,5,0,211,13,6,21,25,Biryani,bakery desserts,frozen,21,Female,Suburban
4912,43,3,0,339,11,2,5,7,Noodles,bakery desserts,grocery,38,Female,Urban
3388,114,4,0,380,18,2,16,4,Pasta,beverages,beverages,55,Male,Suburban
1209,152,5,0,897,1,5,5,14,Sandwich,beverages,dairy,44,Male,Urban
242,127,9,1,882,7,3,19,6,Salad,fresh fruits,frozen,40,Female,Suburban
3072,96,3,1,701,10,0,14,4,Sandwich,fresh fruits,frozen,20,Female,Rural
2185,136,2,0,79,5,6,9,28,Sandwich,fresh fruits,dairy,55,Male,Urban
4142,131,1,1,674,19,4,21,21,Soup,bakery desserts,beverages,25,Male,Rural
2237,178,2,1,650,6,5,23,24,Burger,bakery desserts,frozen,25,Female,Suburban
3469,30,6,0,459,2,4,9,27,Noodles,prepared meals,beverages,24,Female,Rural
4353,98,6,1,453,12,0,19,21,Biryani,snacks,beverages,22,Male,Rural
730,23,8,1,292,12,5,2,26,Burger,snacks,dairy,38,Female,Suburban
2349,166,3,1,87,19,1,0,16,Pizza,snacks,produce,23,Female,Rural
3631,48,1,0,750,3,0,21,11,Biryani,fresh fruits,produce,48,Male,Rural
3837,125,5,0,578,19,6,0,28,Sandwich,beverages,beverages,31,Female,Urban
1368,43,9,0,586,7,1,9,24,Noodles,bakery desserts,grocery,26,Male,Suburban
372,184,7,1,295,4,4,23,10,Pasta,fresh fruits,dairy,26,Male,Rural
3349,12,3,0,612,14,4,1,16,Pizza,beverages,beverages,27,Male,Suburban
4287,151,9,1,762,8,5,23,6,Salad,bakery desserts,beverages,46,Male,Urban
4897,66,4,0,126,3,0,3,3,Salad,bakery desserts,beverages,41,Female,Rural
776,169,4,0,309,8,2,23,23,Biryani,fresh fruits,beverages,42,Male,Suburban
4846,66,5,0,185,3,1,7,1,Salad,bakery desserts,beverages,43,Female,Suburban
1153,66,7,0,709,7,2,16,29,Salad,bakery desserts,beverages,38,Male,Rural
1637,33,7,0,337,1,5,5,8,Pizza,beverages,produce,49,Female,Rural
4617,47,4,0,423,1,4,20,26,Burger,bakery desserts,grocery,37,Female,Rural
1281,23,3,0,348,12,5,4,14,Burger,snacks,dairy,24,Female,Suburban
533,162,9,0,170,16,0,5,2,Noodles,fresh fruits,beverages,55,Female,Suburban
1732,6,4,1,118,4,5,16,28,Noodles,beverages,dairy,32,Male,Rural
389,71,3,0,38,2,2,4,12,Pizza,snacks,beverages,51,Female,Urban
3630,160,4,0,782,14,6,22,19,Soup,prepared meals,produce,23,Male,Rural
1187,78,7,0,361,11,4,2,13,Burger,bakery desserts,beverages,22,Female,Rural
2810,76,3,0,202,1,5,15,21,Pasta,snacks,frozen,39,Female,Suburban
3069,136,3,1,270,16,0,11,7,Sandwich,fresh fruits,dairy,58,Female,Urban
2673,138,8,1,326,14,6,9,29,Biryani,fresh fruits,grocery,57,Female,Rural
3148,114,6,0,774,19,5,3,19,Pasta,beverages,beverages,19,Male,Urban
800,197,5,1,233,10,5,13,21,Salad,beverages,produce,50,Female,Rural
242,148,6,1,882,7,3,19,6,Burger,beverages,dairy,40,Female,Suburban
2545,132,1,1,449,5,1,1,13,Sandwich,bakery desserts,grocery,49,Female,Urban
3461,196,8,1,742,2,2,17,3,Pizza,bakery desserts,grocery,31,Female,Urban
4170,196,5,0,810,17,4,23,21,Pizza,bakery desserts,grocery,37,Female,Rural
3174,102,3,1,105,10,2,23,27,Biryani,prepared meals,beverages,45,Female,Rural
4495,163,6,0,25,7,4,4,24,Salad,fresh fruits,produce,44,Female,Urban
3102,148,9,1,206,1,1,21,13,Burger,beverages,dairy,49,Male,Suburban
1659,122,5,1,581,13,3,11,23,Burger,fresh fruits,grocery,31,Male,Urban
3358,181,8,1,6,2,2,11,7,Pizza,bakery desserts,grocery,48,Female,Suburban
1787,80,3,0,361,19,2,4,15,Biryani,beverages,frozen,22,Female,Rural
508,194,3,1,413,3,6,0,10,Sandwich,prepared meals,beverages,42,Female,Urban
559,5,5,0,225,18,6,13,19,Pasta,bakery desserts,dairy,19,Male,Rural
3240,134,1,0,103,9,3,12,1,Biryani,beverages,grocery,59,Female,Rural
3436,115,3,1,834,18,4,9,21,Pasta,beverages,frozen,23,Female,Suburban
1817,141,5,0,534,8,1,22,6,Noodles,snacks,produce,34,Female,Urban
3476,176,2,1,332,15,5,11,24,Pizza,beverages,beverages,57,Male,Urban
1542,75,4,1,459,5,6,18,5,Pasta,bakery desserts,frozen,24,Female,Rural
2566,85,5,1,860,14,2,19,14,Biryani,bakery desserts,frozen,26,Female,Suburban
47,153,9,0,984,13,4,2,28,Soup,beverages,produce,43,Female,Suburban
3472,64,4,1,608,12,2,23,5,Soup,snacks,dairy,25,Male,Urban
2340,65,8,1,422,6,6,23,20,Noodles,bakery desserts,produce,34,Female,Suburban
884,33,5,0,908,2,6,6,12,Pizza,beverages,produce,54,Male,Rural
2847,95,2,1,742,6,2,1,21,Pasta,beverages,frozen,31,Female,Urban
218,70,4,1,505,18,4,0,19,Pasta,fresh fruits,beverages,20,Female,Rural
3957,101,9,1,708,10,2,11,6,Soup,fresh fruits,grocery,49,Male,Suburban
2630,152,7,1,356,12,1,15,20,Sandwich,beverages,dairy,45,Male,Suburban
4971,62,2,1,530,8,0,19,5,Soup,snacks,grocery,22,Male,Rural
3765,9,6,0,882,13,6,9,24,Salad,snacks,dairy,40,Female,Suburban
1160,46,6,1,318,1,6,11,18,Burger,prepared meals,frozen,24,Male,Urban
2148,140,9,0,156,13,5,14,8,Pizza,beverages,produce,53,Female,Rural
3797,90,6,1,627,6,2,13,26,Salad,bakery desserts,beverages,41,Male,Urban
4071,199,1,0,688,16,1,22,24,Sandwich,beverages,grocery,42,Male,Urban
1439,46,9,1,843,13,0,4,13,Burger,prepared meals,frozen,37,Male,Urban
286,141,5,0,131,3,1,12,8,Noodles,snacks,produce,38,Female,Urban
3686,69,2,1,511,19,4,6,25,Sandwich,beverages,frozen,22,Female,Rural
1131,158,2,1,961,2,0,18,8,Pizza,beverages,grocery,46,Male,Rural
2213,103,8,0,313,9,3,0,2,Soup,bakery desserts,frozen,46,Male,Rural
4552,56,9,1,662,4,4,21,5,Soup,beverages,frozen,56,Male,Urban
3330,164,1,0,792,10,6,10,12,Pizza,snacks,produce,42,Female,Suburban
4847,63,8,1,22,3,0,12,10,Noodles,beverages,dairy,23,Male,Urban
2447,192,4,0,291,13,3,2,12,Sandwich,snacks,dairy,49,Female,Rural
3570,40,4,0,713,16,2,14,29,Biryani,snacks,grocery,23,Female,Suburban
1525,20,6,0,779,7,1,14,22,Pasta,beverages,grocery,31,Female,Rural
3152,20,7,1,1,2,6,12,24,Pasta,beverages,grocery,31,Female,Suburban
3276,52,2,1,154,17,6,10,2,Salad,prepared meals,frozen,48,Male,Urban
2473,184,2,1,865,12,4,12,14,Pasta,fresh fruits,dairy,26,Male,Urban
3912,152,8,0,388,17,3,20,8,Sandwich,beverages,dairy,52,Male,Rural
1254,32,3,1,739,4,2,20,27,Burger,beverages,frozen,31,Female,Suburban
1276,124,8,1,541,18,6,21,12,Sandwich,prepared meals,produce,44,Male,Urban
4573,76,7,0,597,11,5,23,18,Pasta,snacks,frozen,40,Male,Urban
1042,181,3,1,436,9,5,23,7,Pizza,bakery desserts,grocery,56,Female,Suburban
36,125,9,0,331,6,0,11,21,Sandwich,beverages,beverages,44,Female,Urban
3623,194,2,1,575,18,4,7,22,Sandwich,prepared meals,beverages,58,Female,Rural
2219,200,2,0,596,11,4,23,10,Pasta,prepared meals,beverages,20,Female,Urban
2639,183,2,1,170,10,1,0,24,Burger,fresh fruits,frozen,55,Female,Suburban
728,111,3,1,783,4,2,9,23,Burger,fresh fruits,dairy,50,Male,Rural
3286,186,4,1,494,11,0,14,10,Noodles,prepared meals,grocery,37,Female,Suburban
4685,149,4,0,899,2,2,22,22,Salad,snacks,beverages,34,Male,Suburban
4771,192,1,0,409,6,0,5,26,Sandwich,snacks,dairy,19,Male,Urban
2236,166,1,1,412,5,1,1,8,Pizza,snacks,produce,29,Female,Rural
2547,74,7,0,815,19,6,16,12,Noodles,bakery desserts,grocery,21,Male,Rural
4969,156,1,1,1,14,1,22,25,Noodles,prepared meals,beverages,31,Female,Suburban
592,48,8,0,50,16,6,10,11,Biryani,fresh fruits,produce,53,Male,Rural
1089,62,9,1,818,4,1,0,9,Soup,snacks,grocery,20,Male,Suburban
4875,184,7,1,618,15,3,11,8,Pasta,fresh fruits,dairy,29,Male,Rural
4518,149,5,0,214,15,6,15,23,Salad,snacks,beverages,57,Male,Urban
2162,66,6,1,909,18,5,10,8,Salad,bakery desserts,beverages,46,Female,Urban
556,152,6,1,98,7,1,11,18,Sandwich,beverages,dairy,27,Male,Urban
2664,85,9,1,912,4,0,15,22,Biryani,bakery desserts,frozen,40,Male,Urban
4153,53,2,0,597,11,6,7,13,Noodles,snacks,grocery,40,Male,Urban
1067,186,3,1,453,18,3,21,29,Noodles,prepared meals,grocery,22,Male,Rural
1583,176,5,1,834,5,3,9,27,Pizza,beverages,beverages,23,Female,Suburban
4754,60,5,0,344,12,3,8,2,Biryani,prepared meals,grocery,54,Female,Rural
1195,180,4,1,518,15,5,6,24,Pizza,bakery desserts,frozen,40,Female,Urban
4801,147,7,0,379,14,4,0,17,Noodles,snacks,dairy,26,Male,Rural
518,1,1,0,37,13,4,15,29,Biryani,fresh fruits,produce,21,Female,Urban
270,76,3,1,972,8,3,15,26,Pasta,snacks,frozen,33,Male,Rural
1065,73,8,0,557,7,3,8,25,Biryani,fresh fruits,dairy,29,Female,Rural
4784,21,3,1,234,19,0,14,29,Burger,bakery desserts,frozen,43,Female,Rural
1847,171,8,1,859,2,6,2,10,Pizza,prepared meals,dairy,56,Male,Rural
4499,146,2,1,349,16,1,17,22,Burger,bakery desserts,grocery,19,Male,Urban
868,9,1,1,105,12,6,18,1,Salad,snacks,dairy,45,Female,Rural
250,140,9,1,235,15,4,23,20,Pizza,beverages,produce,26,Male,Suburban
599,96,5,1,593,12,3,7,10,Sandwich,fresh fruits,frozen,47,Female,Suburban
3426,47,3,1,408,17,4,3,9,Burger,bakery desserts,grocery,41,Female,Suburban
2294,170,3,0,341,8,4,4,13,Biryani,fresh fruits,frozen,32,Male,Urban
562,56,8,1,215,12,3,11,12,Soup,beverages,frozen,33,Male,Suburban
87,200,1,0,29,13,3,20,25,Pasta,prepared meals,beverages,58,Female,Suburban
3696,57,2,0,744,3,0,7,26,Salad,beverages,dairy,36,Female,Suburban
3687,83,9,0,77,6,0,10,18,Salad,snacks,produce,52,Male,Rural
1026,110,8,1,281,1,5,2,19,Noodles,prepared meals,frozen,18,Male,Urban
3159,95,1,1,287,7,6,18,4,Pasta,beverages,frozen,58,Male,Suburban
4716,122,9,0,964,4,4,23,22,Burger,fresh fruits,grocery,26,Female,Urban
4589,118,1,1,339,17,6,20,16,Noodles,fresh fruits,dairy,38,Female,Urban
2957,165,3,0,514,7,4,22,29,Biryani,beverages,grocery,54,Female,Suburban
3878,145,7,0,916,16,5,10,15,Biryani,fresh fruits,produce,26,Male,Rural
1214,37,7,1,160,6,4,2,28,Salad,prepared meals,grocery,32,Male,Suburban
1937,168,5,1,27,8,6,6,29,Burger,bakery desserts,produce,49,Male,Rural
191,161,8,0,895,2,2,4,8,Pizza,prepared meals,dairy,34,Male,Suburban
2166,70,9,1,66,13,5,12,10,Pasta,fresh fruits,beverages,28,Female,Urban
972,25,9,0,54,14,5,16,13,Biryani,snacks,frozen,24,Male,Suburban
207,105,8,1,304,10,3,6,24,Pasta,snacks,produce,46,Female,Urban
37,6,1,0,887,8,5,1,10,Noodles,beverages,dairy,57,Male,Urban
91,33,1,1,852,3,5,23,15,Pizza,beverages,produce,44,Female,Suburban
2058,122,7,1,788,19,0,16,28,Burger,fresh fruits,grocery,20,Female,Urban
1613,36,8,1,34,19,2,2,9,Noodles,fresh fruits,grocery,30,Male,Suburban
1337,121,9,0,931,10,3,20,24,Noodles,fresh fruits,dairy,22,Female,Rural
1050,98,7,0,98,5,0,9,22,Biryani,snacks,beverages,27,Male,Urban
4696,126,1,1,826,18,4,19,19,Noodles,snacks,grocery,26,Male,Urban
1349,134,2,0,824,8,2,10,17,Biryani,beverages,grocery,20,Male,Rural
2725,73,4,0,871,11,5,3,18,Biryani,fresh fruits,dairy,44,Male,Rural
3549,162,2,1,603,14,3,22,11,Noodles,fresh fruits,beverages,28,Male,Rural
1729,114,3,1,15,13,5,18,2,Pasta,beverages,beverages,31,Female,Suburban
202,43,5,1,977,7,5,20,21,Noodles,bakery desserts,grocery,21,Female,Urban
4301,181,6,0,106,5,6,9,19,Pizza,bakery desserts,grocery,32,Male,Suburban
926,170,2,1,889,14,1,12,28,Biryani,fresh fruits,frozen,39,Female,Urban
2398,33,2,1,434,14,3,19,28,Pizza,beverages,produce,43,Female,Suburban
2789,105,4,1,164,4,1,7,3,Pasta,snacks,produce,46,Female,Rural
2199,78,3,0,98,9,3,3,20,Burger,bakery desserts,beverages,27,Male,Urban
2381,189,1,1,554,16,1,23,9,Noodles,snacks,frozen,37,Male,Rural
2585,189,1,0,196,11,1,11,11,Noodles,snacks,frozen,46,Male,Suburban
3661,66,8,0,310,10,6,22,1,Salad,bakery desserts,beverages,27,Male,Suburban
4223,57,6,1,525,17,3,21,13,Salad,beverages,dairy,25,Male,Rural
1679,36,3,0,81,7,2,2,15,Noodles,fresh fruits,grocery,44,Female,Urban
2169,194,2,1,422,16,4,0,3,Sandwich,prepared meals,beverages,34,Female,Suburban
541,166,9,0,157,19,5,0,13,Pizza,snacks,produce,53,Female,Suburban
4300,50,5,1,916,16,0,2,13,Pizza,prepared meals,frozen,26,Male,Rural
1474,113,6,1,190,16,5,21,20,Sandwich,fresh fruits,frozen,26,Male,Suburban
4522,109,6,0,640,2,1,23,16,Biryani,fresh fruits,beverages,32,Male,Suburban
2916,29,4,1,820,16,3,7,29,Pasta,beverages,beverages,31,Female,Suburban
1501,175,1,1,659,6,0,14,25,Burger,snacks,grocery,40,Male,Urban
1201,88,4,0,157,3,3,23,29,Pasta,snacks,grocery,53,Female,Suburban
4550,48,7,0,889,12,2,17,9,Biryani,fresh fruits,produce,39,Female,Urban
2003,85,3,1,183,18,6,18,9,Biryani,bakery desserts,frozen,44,Male,Suburban
2113,133,5,0,157,11,3,6,18,Burger,bakery desserts,produce,53,Female,Suburban
3081,52,2,0,875,7,0,20,10,Salad,prepared meals,frozen,54,Male,Suburban
376,119,4,1,750,12,4,19,27,Burger,snacks,frozen,48,Male,Rural
4703,61,6,1,950,10,6,5,9,Soup,beverages,beverages,30,Female,Urban
4450,184,5,0,41,19,3,7,21,Pasta,fresh fruits,dairy,34,Female,Urban
250,183,5,1,235,15,4,23,20,Burger,fresh fruits,frozen,26,Male,Suburban
715,188,6,1,186,18,1,9,23,Burger,prepared meals,beverages,37,Female,Suburban
308,200,8,0,509,16,5,2,11,Pasta,prepared meals,beverages,54,Female,Rural
2573,148,2,1,604,2,6,4,22,Burger,beverages,dairy,41,Male,Suburban
981,162,6,1,47,9,3,4,7,Noodles,fresh fruits,beverages,26,Female,Urban
4008,195,6,1,821,13,6,13,22,Burger,fresh fruits,produce,46,Female,Rural
511,4,9,0,590,7,2,12,9,Noodles,bakery desserts,beverages,34,Female,Urban
2783,121,6,1,196,7,6,1,24,Noodles,fresh fruits,dairy,46,Male,Suburban
2957,192,7,0,514,7,4,22,29,Sandwich,snacks,dairy,54,Female,Suburban
167,46,5,1,638,3,0,3,16,Burger,prepared meals,frozen,27,Male,Suburban
463,174,4,1,950,13,3,17,19,Burger,fresh fruits,grocery,30,Female,Urban
238,104,2,0,784,7,6,14,26,Biryani,snacks,produce,58,Male,Rural
4017,194,4,1,391,8,0,21,1,Sandwich,prepared meals,beverages,31,Female,Rural
111,165,4,1,134,13,3,23,4,Biryani,beverages,grocery,59,Male,Suburban
1721,12,9,0,203,18,4,6,6,Pizza,beverages,beverages,34,Female,Rural
4454,163,4,1,232,5,5,23,28,Salad,fresh fruits,produce,43,Female,Rural
795,55,5,1,891,1,1,11,7,Pizza,snacks,dairy,28,Male,Suburban
679,165,2,1,867,1,3,20,14,Biryani,beverages,grocery,32,Male,Rural
1424,164,7,1,128,17,5,19,19,Pizza,snacks,produce,23,Male,Rural
918,154,1,0,335,18,6,19,21,Biryani,prepared meals,produce,50,Female,Urban
1382,124,2,1,965,3,5,2,5,Sandwich,prepared meals,produce,50,Male,Urban
2918,118,7,0,146,7,0,2,20,Noodles,fresh fruits,dairy,33,Male,Suburban
293,165,4,0,401,10,6,5,29,Biryani,beverages,grocery,23,Female,Suburban
2442,95,7,1,985,18,2,21,8,Pasta,beverages,frozen,35,Female,Suburban
601,54,9,0,99,1,2,15,4,Sandwich,beverages,beverages,52,Female,Suburban
1325,54,9,1,64,19,0,1,6,Sandwich,beverages,beverages,30,Male,Rural
2993,49,6,1,888,8,0,7,14,Sandwich,prepared meals,dairy,31,Male,Rural
1400,102,9,1,816,19,1,5,20,Biryani,prepared meals,beverages,34,Female,Suburban
1521,98,5,0,494,9,1,6,22,Biryani,snacks,beverages,37,Female,Suburban
1203,182,4,0,966,9,2,0,16,Pizza,bakery desserts,produce,48,Female,Urban
1524,88,3,1,715,12,2,3,7,Pasta,snacks,grocery,59,Female,Suburban
2098,65,6,0,459,1,0,9,12,Noodles,bakery desserts,produce,24,Female,Rural
2135,84,6,1,849,14,3,13,1,Noodles,fresh fruits,dairy,40,Female,Rural
3070,50,3,1,16,9,0,12,22,Pizza,prepared meals,frozen,43,Male,Urban
1249,140,4,1,363,6,6,3,13,Pizza,beverages,produce,27,Male,Urban
2569,158,2,1,836,11,5,5,28,Pizza,beverages,grocery,29,Female,Urban
97,86,2,0,836,4,5,8,9,Noodles,prepared meals,grocery,29,Female,Urban
4938,169,4,0,623,8,6,22,17,Biryani,fresh fruits,beverages,44,Female,Suburban
2221,162,2,1,96,7,3,5,11,Noodles,fresh fruits,beverages,33,Male,Suburban
3301,3,8,1,446,18,4,15,14,Noodles,fresh fruits,dairy,46,Female,Rural
2570,115,5,1,505,15,4,18,1,Pasta,beverages,frozen,20,Female,Rural
1386,10,3,0,150,14,4,13,2,Biryani,beverages,beverages,57,Female,Urban
2500,121,3,1,94,11,2,23,26,Noodles,fresh fruits,dairy,49,Male,Urban
2377,78,9,1,633,15,4,15,16,Burger,bakery desserts,beverages,38,Female,Rural
2324,118,5,0,275,19,6,13,27,Noodles,fresh fruits,dairy,40,Female,Urban
1517,61,1,1,500,6,4,12,14,Soup,beverages,beverages,32,Female,Urban
3951,28,7,1,609,13,4,9,13,Salad,prepared meals,beverages,20,Male,Urban
960,76,5,1,370,18,4,14,14,Pasta,snacks,frozen,28,Male,Urban
218,48,8,1,505,18,4,0,19,Biryani,fresh fruits,produce,20,Female,Rural
2571,87,5,1,463,9,2,11,5,Soup,prepared meals,produce,35,Female,Rural
1182,43,3,1,113,13,5,15,15,Noodles,bakery desserts,grocery,19,Male,Suburban
4106,30,5,1,661,7,6,12,28,Noodles,prepared meals,beverages,43,Male,Suburban
2645,151,6,1,88,7,0,23,22,Salad,bakery desserts,beverages,19,Female,Suburban
4316,54,7,1,249,12,5,0,18,Sandwich,beverages,beverages,51,Female,Urban
4806,20,7,0,927,15,0,16,16,Pasta,beverages,grocery,58,Male,Suburban
1038,88,3,0,187,3,0,1,18,Pasta,snacks,grocery,47,Male,Urban
1834,85,4,1,793,9,0,8,27,Biryani,bakery desserts,frozen,36,Female,Suburban
4539,115,7,1,904,10,0,21,29,Pasta,beverages,frozen,34,Female,Urban
1617,164,3,1,640,19,0,16,25,Pizza,snacks,produce,32,Male,Suburban
868,136,5,0,105,12,6,18,1,Sandwich,fresh fruits,dairy,45,Female,Rural
376,194,8,0,750,12,4,19,27,Sandwich,prepared meals,beverages,48,Male,Rural
3798,132,7,1,10,14,0,8,7,Sandwich,bakery desserts,grocery,22,Female,Rural
941,127,5,1,986,8,0,0,3,Salad,fresh fruits,frozen,47,Female,Urban
3613,163,8,0,480,18,0,21,21,Salad,fresh fruits,produce,33,Male,Urban
1433,4,8,0,111,14,4,8,2,Noodles,bakery desserts,beverages,42,Female,Rural
4443,73,6,1,101,7,6,16,26,Biryani,fresh fruits,dairy,23,Female,Urban
3154,146,1,1,495,18,5,18,6,Burger,bakery desserts,grocery,51,Female,Urban
539,63,6,1,820,9,0,5,1,Noodles,beverages,dairy,31,Female,Suburban
3398,187,9,1,593,19,3,7,23,Noodles,prepared meals,grocery,47,Female,Suburban
1287,113,8,0,321,6,0,22,22,Sandwich,fresh fruits,frozen,27,Female,Rural
2638,92,7,1,357,13,4,23,21,Biryani,beverages,frozen,37,Male,Rural
3516,187,9,1,929,10,6,16,9,Noodles,prepared meals,grocery,38,Female,Urban
